2024-01-25 12:43:34,783: root: INFO: Current backtesting datetime 2023-12-28 08:30:00-05:00
2024-01-25 12:43:34,783: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,783: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,784: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,784: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-01-25 12:43:34,784: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,785: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,785: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,786: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,786: root: INFO: Current backtesting datetime 2023-12-28 12:30:00-05:00
2024-01-25 12:43:34,787: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,787: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,787: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,787: root: INFO: Current backtesting datetime 2023-12-28 15:30:00-05:00
2024-01-25 12:43:34,788: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,788: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,788: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,789: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-01-25 12:43:34,789: root: INFO: Current backtesting datetime 2023-12-28 18:30:00-05:00
2024-01-25 12:43:34,789: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,790: root: INFO: Current backtesting datetime 2023-12-28 18:29:00-05:00
2024-01-25 12:43:34,790: root: INFO: Current backtesting datetime 2023-12-28 18:29:00-05:00
2024-01-25 12:43:34,790: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,791: root: INFO: Current backtesting datetime 2023-12-29 08:30:00-05:00
2024-01-25 12:43:34,791: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,791: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,792: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,792: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-01-25 12:43:34,792: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,793: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,793: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,794: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,794: root: INFO: Current backtesting datetime 2023-12-29 12:30:00-05:00
2024-01-25 12:43:34,794: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,794: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,795: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,795: root: INFO: Current backtesting datetime 2023-12-29 15:30:00-05:00
2024-01-25 12:43:34,796: root: INFO: [34mMLstrategie : Executing the on_trading_iteration lifecycle method at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,796: root: INFO: [34mMLstrategie : Trading iteration ended at 2024-01-25 12:43:34[0m
2024-01-25 12:43:34,796: root: INFO: MLstrategie : [34mSleeping for 10800 seconds[0m
2024-01-25 12:43:34,796: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-01-25 12:43:34,796: root: INFO: Current backtesting datetime 2023-12-29 18:30:00-05:00
2024-01-25 12:43:34,797: root: INFO: [34mMLstrategie : The market is not currently open, skipping this trading iteration[0m
2024-01-25 12:43:34,797: root: INFO: Current backtesting datetime 2023-12-29 18:29:00-05:00
2024-01-25 12:43:34,798: root: INFO: Current backtesting datetime 2023-12-29 18:29:00-05:00
2024-01-25 12:43:34,798: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,798: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-01-25 12:43:34,799: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,799: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-25 12:43:34,799: root: INFO: MLstrategie : Executing the before_market_opens lifecycle method
2024-01-25 12:43:34,800: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-01-25 12:43:34,800: root: INFO: MLstrategie : Executing the before_starting_trading lifecycle method
2024-01-25 12:43:34,801: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-01-25 12:43:34,801: root: INFO: MLstrategie : Executing the before_market_closes lifecycle method
2024-01-25 12:43:34,801: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-01-25 12:43:34,801: root: INFO: MLstrategie : Executing the after_market_closes lifecycle method
2024-01-25 12:43:34,801: root: INFO: MLstrategie : Executing the on_strategy_end lifecycle method
2024-01-25 12:43:34,874: root: INFO: Backtesting finished
2024-01-25 12:43:37,435: backtest_stats: INFO: Backtest took 0:00:03.710718 for a speed of 0.000
