datetime,portfolio_value,cash,return
2020-10-15 15:30:00-04:00,108272.30020782472,1839.5028140258905,0.0
2020-10-15 18:30:00-04:00,108272.30020782472,1839.5028140258905,0.0
2020-10-16 09:30:00-04:00,108272.30020782472,1839.5028140258905,0.0
2020-10-16 12:30:00-04:00,108272.30020782472,1839.5028140258905,0.0
2020-10-16 15:30:00-04:00,108272.30020782472,1839.5028140258905,0.0
2020-10-16 18:30:00-04:00,108272.30020782472,1839.5028140258905,0.0
2020-10-19 09:30:00-04:00,106594.80020782472,1839.5028140258905,-0.015493344066581205
2020-10-19 12:30:00-04:00,106594.80020782472,1839.5028140258905,0.0
2020-10-19 15:30:00-04:00,106594.80020782472,1839.5028140258905,0.0
2020-10-19 18:30:00-04:00,106594.80020782472,1839.5028140258905,0.0
2020-10-20 09:30:00-04:00,106555.14871856691,1839.5028140258905,-0.00037198333483912105
2020-10-20 12:30:00-04:00,106555.14871856691,1839.5028140258905,0.0
2020-10-20 15:30:00-04:00,106555.14871856691,1839.5028140258905,0.0
2020-10-20 18:30:00-04:00,106555.14871856691,1839.5028140258905,0.0
2020-10-21 09:30:00-04:00,106442.30020782472,1839.5028140258905,-0.001059062017174206
2020-10-21 12:30:00-04:00,106442.30020782472,1839.5028140258905,0.0
2020-10-21 15:30:00-04:00,106442.30020782472,1839.5028140258905,0.0
2020-10-21 18:30:00-04:00,106442.30020782472,1839.5028140258905,0.0
2020-10-22 09:30:00-04:00,107348.15058013918,1839.5028140258905,0.00851024799864164
2020-10-22 12:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-22 15:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-22 18:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-23 09:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-23 12:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-23 15:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-23 18:30:00-04:00,107348.15058013918,1839.5028140258905,0.0
2020-10-26 09:30:00-04:00,105466.30579254152,1839.5028140258905,-0.01753029537470041
2020-10-26 12:30:00-04:00,105466.30579254152,1839.5028140258905,0.0
2020-10-26 15:30:00-04:00,105466.30579254152,1839.5028140258905,0.0
2020-10-26 18:30:00-04:00,105466.30579254152,1839.5028140258905,0.0
2020-10-27 09:30:00-04:00,103130.00467559816,1839.5028140258905,-0.02215210914411847
2020-10-27 12:30:00-04:00,103130.00467559816,1839.5028140258905,0.0
2020-10-27 15:30:00-04:00,103130.00467559816,1839.5028140258905,0.0
2020-10-27 18:30:00-04:00,103130.00467559816,1839.5028140258905,0.0
2020-10-28 09:30:00-04:00,101547.05393096925,1839.5028140258905,-0.015349080508705315
2020-10-28 12:30:00-04:00,101547.05393096925,1839.5028140258905,0.0
2020-10-28 15:30:00-04:00,101547.05393096925,1839.5028140258905,0.0
2020-10-28 18:30:00-04:00,101547.05393096925,1839.5028140258905,0.0
2020-10-29 09:30:00-04:00,101964.90244171144,1839.5028140258905,0.004114826521961268
2020-10-29 12:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-10-29 15:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-10-29 18:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-10-30 09:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-10-30 12:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-10-30 15:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-10-30 18:30:00-04:00,101964.90244171144,1839.5028140258905,0.0
2020-11-02 09:30:00-05:00,102550.50653717043,1839.5028140258905,0.005743192818663756
2020-11-02 12:30:00-05:00,102550.50653717043,1839.5028140258905,0.0
2020-11-02 15:30:00-05:00,102550.50653717043,1839.5028140258905,0.0
2020-11-02 18:30:00-05:00,102550.50653717043,1839.5028140258905,0.0
2020-11-03 09:30:00-05:00,103614.9535586548,1839.5028140258905,0.010379734410171482
2020-11-03 12:30:00-05:00,103614.9535586548,1839.5028140258905,0.0
2020-11-03 15:30:00-05:00,103614.9535586548,1839.5028140258905,0.0
2020-11-03 18:30:00-05:00,103614.9535586548,1839.5028140258905,0.0
2020-11-04 09:30:00-05:00,105801.79834625246,1839.5028140258905,0.021105494067125363
2020-11-04 12:30:00-05:00,105801.79834625246,1839.5028140258905,0.0
2020-11-04 15:30:00-05:00,105801.79834625246,1839.5028140258905,0.0
2020-11-04 18:30:00-05:00,105801.79834625246,1839.5028140258905,0.0
2020-11-05 09:30:00-05:00,108357.69983551027,1839.5028140258905,0.02415744844802381
2020-11-05 12:30:00-05:00,108357.69983551027,1839.5028140258905,0.0
2020-11-05 15:30:00-05:00,108357.69983551027,1839.5028140258905,0.0
2020-11-05 18:30:00-05:00,108357.69983551027,1839.5028140258905,0.0
2020-11-06 09:30:00-05:00,108568.15058013918,1839.5028140258905,0.0019421854187415821
2020-11-06 12:30:00-05:00,108568.15058013918,1839.5028140258905,0.0
2020-11-06 15:30:00-05:00,108568.15058013918,1839.5028140258905,0.0
2020-11-06 18:30:00-05:00,108568.15058013918,1839.5028140258905,0.0
2020-11-09 09:30:00-05:00,112850.35318634035,1839.5028140258905,0.03944253064383085
2020-11-09 12:30:00-05:00,112850.35318634035,1839.5028140258905,0.0
2020-11-09 15:30:00-05:00,112850.35318634035,1839.5028140258905,0.0
2020-11-09 18:30:00-05:00,112850.35318634035,1839.5028140258905,0.0
2020-11-10 09:30:00-05:00,109653.94983551027,1839.5028140258905,-0.028324265370726187
2020-11-10 12:30:00-05:00,109653.94983551027,1839.5028140258905,0.0
2020-11-10 15:30:00-05:00,109653.94983551027,1839.5028140258905,0.0
2020-11-10 18:30:00-05:00,109653.94983551027,1839.5028140258905,0.0
2020-11-11 09:30:00-05:00,110541.50095245363,1839.5028140258905,0.008094109863573173
2020-11-11 12:30:00-05:00,110541.50095245363,1839.5028140258905,0.0
2020-11-11 15:30:00-05:00,110541.50095245363,1839.5028140258905,0.0
2020-11-11 18:30:00-05:00,110541.50095245363,1839.5028140258905,0.0
2020-11-12 09:30:00-05:00,110291.39871856691,1839.5028140258905,-0.0022625188886686853
2020-11-12 12:30:00-05:00,110291.39871856691,1839.5028140258905,0.0
2020-11-12 15:30:00-05:00,110291.39871856691,1839.5028140258905,0.0
2020-11-12 18:30:00-05:00,110291.39871856691,1839.5028140258905,0.0
2020-11-13 09:30:00-05:00,110196.84946319582,1839.5028140258905,-0.0008572677150677777
2020-11-13 12:30:00-05:00,110196.84946319582,1839.5028140258905,0.0
2020-11-13 15:30:00-05:00,110196.84946319582,1839.5028140258905,0.0
2020-11-13 18:30:00-05:00,110196.84946319582,1839.5028140258905,0.0
2020-11-16 09:30:00-05:00,111938.40616485597,1839.5028140258905,0.01580405165976928
2020-11-16 12:30:00-05:00,111938.40616485597,1839.5028140258905,0.0
2020-11-16 15:30:00-05:00,111938.40616485597,1839.5028140258905,0.0
2020-11-16 18:30:00-05:00,111938.40616485597,1839.5028140258905,0.0
2020-11-17 09:30:00-05:00,111630.35318634035,1839.5028140258905,-0.002751986463537359
2020-11-17 12:30:00-05:00,111630.35318634035,1839.5028140258905,0.0
2020-11-17 15:30:00-05:00,111630.35318634035,1839.5028140258905,0.0
2020-11-17 18:30:00-05:00,111630.35318634035,1839.5028140258905,0.0
2020-11-18 09:30:00-05:00,111917.05393096925,1839.5028140258905,0.002568304555574885
2020-11-18 12:30:00-05:00,111917.05393096925,1839.5028140258905,0.0
2020-11-18 15:30:00-05:00,111917.05393096925,1839.5028140258905,0.0
2020-11-18 18:30:00-05:00,111917.05393096925,1839.5028140258905,0.0
2020-11-19 09:30:00-05:00,110297.50467559816,1839.5028140258905,-0.014470978269049417
2020-11-19 12:30:00-05:00,110297.50467559816,1839.5028140258905,0.0
2020-11-19 15:30:00-05:00,110297.50467559816,1839.5028140258905,0.0
2020-11-19 18:30:00-05:00,110297.50467559816,1839.5028140258905,0.0
2020-11-20 09:30:00-05:00,110877.0028140259,1839.5028140258905,0.00525395511106197
2020-11-20 12:30:00-05:00,110877.0028140259,1839.5028140258905,0.0
2020-11-20 15:30:00-05:00,110877.0028140259,1839.5028140258905,0.0
2020-11-20 18:30:00-05:00,110877.0028140259,1839.5028140258905,0.0
2020-11-23 09:30:00-05:00,110809.90244171144,1839.5028140258905,-0.0006051784464899956
2020-11-23 12:30:00-05:00,110809.90244171144,1839.5028140258905,0.0
2020-11-23 15:30:00-05:00,110809.90244171144,1839.5028140258905,0.0
2020-11-23 18:30:00-05:00,110809.90244171144,1839.5028140258905,0.0
2020-11-24 09:30:00-05:00,111703.55020782472,1839.5028140258905,0.008064692292129472
2020-11-24 12:30:00-05:00,111703.55020782472,1839.5028140258905,0.0
2020-11-24 15:30:00-05:00,111703.55020782472,1839.5028140258905,0.0
2020-11-24 18:30:00-05:00,111703.55020782472,1839.5028140258905,0.0
2020-11-25 09:30:00-05:00,112594.1543032837,1839.5028140258905,0.007972925603546344
2020-11-25 12:30:00-05:00,112594.1543032837,1839.5028140258905,0.0
2020-11-25 15:30:00-05:00,112594.1543032837,1839.5028140258905,0.0
2020-11-25 18:30:00-05:00,112594.1543032837,1839.5028140258905,0.0
2020-11-27 09:30:00-05:00,112810.70169708254,1839.5028140258905,0.0019232560974304924
2020-11-27 12:30:00-05:00,112810.70169708254,1839.5028140258905,0.0
2020-11-27 15:30:00-05:00,112810.70169708254,1839.5028140258905,0.0
2020-11-30 09:30:00-05:00,112502.64871856691,1839.5028140258905,-0.0027307070506732423
2020-11-30 12:30:00-05:00,112502.64871856691,1839.5028140258905,0.0
2020-11-30 15:30:00-05:00,112502.64871856691,1839.5028140258905,0.0
2020-11-30 18:30:00-05:00,112502.64871856691,1839.5028140258905,0.0
2020-12-01 09:30:00-05:00,113835.76024810792,102137.52001373292,0.01184960127361867
2020-12-01 12:30:00-05:00,113835.76024810792,102137.52001373292,0.0
2020-12-01 15:30:00-05:00,113835.76024810792,102137.52001373292,0.0
2020-12-01 18:30:00-05:00,113835.76024810792,102137.52001373292,0.0
2020-12-02 09:30:00-05:00,113811.76024810792,102137.52001373292,-0.00021083005856592507
2020-12-02 12:30:00-05:00,113811.76024810792,102137.52001373292,0.0
2020-12-02 15:30:00-05:00,113811.76024810792,102137.52001373292,0.0
2020-12-02 18:30:00-05:00,113811.76024810792,102137.52001373292,0.0
2020-12-03 09:30:00-05:00,113871.27977935792,102137.52001373292,0.0005229646841438118
2020-12-03 12:30:00-05:00,113871.27977935792,102137.52001373292,0.0
2020-12-03 15:30:00-05:00,113871.27977935792,102137.52001373292,0.0
2020-12-03 18:30:00-05:00,113871.27977935792,102137.52001373292,0.0
2020-12-04 09:30:00-05:00,113891.76024810792,102137.52001373292,0.00017985631486427955
2020-12-04 12:30:00-05:00,113891.76024810792,102137.52001373292,0.0
2020-12-04 15:30:00-05:00,113891.76024810792,102137.52001373292,0.0
2020-12-04 18:30:00-05:00,113891.76024810792,102137.52001373292,0.0
2020-12-07 09:30:00-05:00,113946.15966217042,102137.52001373292,0.0004776413495057863
2020-12-07 12:30:00-05:00,113946.15966217042,102137.52001373292,0.0
2020-12-07 15:30:00-05:00,113946.15966217042,102137.52001373292,0.0
2020-12-07 18:30:00-05:00,113946.15966217042,102137.52001373292,0.0
2020-12-08 09:30:00-05:00,113904.56005279542,102137.52001373292,-0.000365081276089807
2020-12-08 12:30:00-05:00,113904.56005279542,102137.52001373292,0.0
2020-12-08 15:30:00-05:00,113904.56005279542,102137.52001373292,0.0
2020-12-08 18:30:00-05:00,113904.56005279542,102137.52001373292,0.0
2020-12-09 09:30:00-05:00,114005.68016998292,102137.52001373292,0.000887761799357456
2020-12-09 12:30:00-05:00,114005.68016998292,102137.52001373292,0.0
2020-12-09 15:30:00-05:00,114005.68016998292,102137.52001373292,0.0
2020-12-09 18:30:00-05:00,114005.68016998292,102137.52001373292,0.0
2020-12-10 09:30:00-05:00,113829.35985748292,102137.52001373292,-0.001546592347303255
2020-12-10 12:30:00-05:00,113829.35985748292,102137.52001373292,0.0
2020-12-10 15:30:00-05:00,113829.35985748292,102137.52001373292,0.0
2020-12-10 18:30:00-05:00,113829.35985748292,102137.52001373292,0.0
2020-12-11 09:30:00-05:00,113814.31981842042,102137.52001373292,-0.00013212794204697786
2020-12-11 12:30:00-05:00,113814.31981842042,102137.52001373292,0.0
2020-12-11 15:30:00-05:00,113814.31981842042,102137.52001373292,0.0
2020-12-11 18:30:00-05:00,113814.31981842042,102137.52001373292,0.0
2020-12-14 09:30:00-05:00,113934.00048248292,102137.52001373292,0.0010515431120921015
2020-12-14 12:30:00-05:00,113934.00048248292,102137.52001373292,0.0
2020-12-14 15:30:00-05:00,113934.00048248292,102137.52001373292,0.0
2020-12-14 18:30:00-05:00,113934.00048248292,102137.52001373292,0.0
2020-12-15 09:30:00-05:00,113894.31981842042,102137.52001373292,-0.00034827763349365437
2020-12-15 12:30:00-05:00,113894.31981842042,102137.52001373292,0.0
2020-12-15 15:30:00-05:00,113894.31981842042,102137.52001373292,0.0
2020-12-15 18:30:00-05:00,113894.31981842042,102137.52001373292,0.0
2020-12-16 09:30:00-05:00,113971.76024810792,102137.52001373292,0.0006799323250796796
2020-12-16 12:30:00-05:00,113971.76024810792,102137.52001373292,0.0
2020-12-16 15:30:00-05:00,113971.76024810792,102137.52001373292,0.0
2020-12-16 18:30:00-05:00,113971.76024810792,102137.52001373292,0.0
2020-12-17 09:30:00-05:00,114039.60009185792,102137.52001373292,0.00059523379828752
2020-12-17 12:30:00-05:00,114039.60009185792,102137.52001373292,0.0
2020-12-17 15:30:00-05:00,114039.60009185792,102137.52001373292,0.0
2020-12-17 18:30:00-05:00,114039.60009185792,102137.52001373292,0.0
2020-12-18 09:30:00-05:00,114008.56005279542,102137.52001373292,-0.0002721864951955588
2020-12-18 12:30:00-05:00,114008.56005279542,102137.52001373292,0.0
2020-12-18 15:30:00-05:00,114008.56005279542,102137.52001373292,0.0
2020-12-18 18:30:00-05:00,114008.56005279542,102137.52001373292,0.0
2020-12-21 09:30:00-05:00,113867.12005279542,102188.08001373292,-0.0012406085993411642
2020-12-21 12:30:00-05:00,113867.12005279542,102188.08001373292,0.0
2020-12-21 15:30:00-05:00,113867.12005279542,102188.08001373292,0.0
2020-12-21 18:30:00-05:00,113867.12005279542,102188.08001373292,0.0
2020-12-22 09:30:00-05:00,113970.79974029542,102188.08001373292,0.0009105322717561926
2020-12-22 12:30:00-05:00,113970.79974029542,102188.08001373292,0.0
2020-12-22 15:30:00-05:00,113970.79974029542,102188.08001373292,0.0
2020-12-22 18:30:00-05:00,113970.79974029542,102188.08001373292,0.0
2020-12-23 09:30:00-05:00,113973.03997467042,102188.08001373292,1.9656213522178945e-05
2020-12-23 12:30:00-05:00,113973.03997467042,102188.08001373292,0.0
2020-12-23 15:30:00-05:00,113973.03997467042,102188.08001373292,0.0
2020-12-23 18:30:00-05:00,113973.03997467042,102188.08001373292,0.0
2020-12-24 09:30:00-05:00,113966.63958404542,102188.08001373292,-5.6157058076378163e-05
2020-12-24 12:30:00-05:00,113966.63958404542,102188.08001373292,0.0
2020-12-24 15:30:00-05:00,113966.63958404542,102188.08001373292,0.0
2020-12-28 09:30:00-05:00,114083.75970123292,102188.08001373292,0.0010276701815106204
2020-12-28 12:30:00-05:00,114083.75970123292,102188.08001373292,0.0
2020-12-28 15:30:00-05:00,114083.75970123292,102188.08001373292,0.0
2020-12-28 18:30:00-05:00,114083.75970123292,102188.08001373292,0.0
2020-12-29 09:30:00-05:00,114149.99993560792,102188.08001373292,0.0005806280801796682
2020-12-29 12:30:00-05:00,114149.99993560792,102188.08001373292,0.0
2020-12-29 15:30:00-05:00,114149.99993560792,102188.08001373292,0.0
2020-12-29 18:30:00-05:00,114149.99993560792,102188.08001373292,0.0
2020-12-30 09:30:00-05:00,114102.95989654542,102188.08001373292,-0.0004120896985461142
2020-12-30 12:30:00-05:00,114102.95989654542,102188.08001373292,0.0
2020-12-30 15:30:00-05:00,114102.95989654542,102188.08001373292,0.0
2020-12-30 18:30:00-05:00,114102.95989654542,102188.08001373292,0.0
2020-12-31 09:30:00-05:00,114085.03997467042,102188.08001373292,-0.00015705045593250588
2020-12-31 12:30:00-05:00,114085.03997467042,102188.08001373292,0.0
2020-12-31 15:30:00-05:00,114085.03997467042,102188.08001373292,0.0
2020-12-31 18:30:00-05:00,114085.03997467042,102188.08001373292,0.0
2021-01-04 09:30:00-05:00,114197.99993560792,102188.08001373292,0.0009901382421619864
2021-01-04 12:30:00-05:00,114197.99993560792,102188.08001373292,0.0
2021-01-04 15:30:00-05:00,114197.99993560792,102188.08001373292,0.0
2021-01-04 18:30:00-05:00,114197.99993560792,102188.08001373292,0.0
2021-01-05 09:30:00-05:00,113967.28020904542,102188.08001373292,-0.0020203482258235317
2021-01-05 12:30:00-05:00,113967.28020904542,102188.08001373292,0.0
2021-01-05 15:30:00-05:00,113967.28020904542,102188.08001373292,0.0
2021-01-05 18:30:00-05:00,113967.28020904542,102188.08001373292,0.0
2021-01-06 09:30:00-05:00,114018.79974029542,102188.08001373292,0.0004520554597380322
2021-01-06 12:30:00-05:00,114018.79974029542,102188.08001373292,0.0
2021-01-06 15:30:00-05:00,114018.79974029542,102188.08001373292,0.0
2021-01-06 18:30:00-05:00,114018.79974029542,102188.08001373292,0.0
2021-01-07 09:30:00-05:00,114223.28020904542,102188.08001373292,0.0017933925739943568
2021-01-07 12:30:00-05:00,114223.28020904542,102188.08001373292,0.0
2021-01-07 15:30:00-05:00,114223.28020904542,102188.08001373292,0.0
2021-01-07 18:30:00-05:00,114223.28020904542,102188.08001373292,0.0
2021-01-08 09:30:00-05:00,114366.95989654542,102188.08001373292,0.001257884445596824
2021-01-08 12:30:00-05:00,114366.95989654542,102188.08001373292,0.0
2021-01-08 15:30:00-05:00,114366.95989654542,102188.08001373292,0.0
2021-01-08 18:30:00-05:00,114366.95989654542,102188.08001373292,0.0
2021-01-11 09:30:00-05:00,114279.28020904542,102188.08001373292,-0.0007666522532321363
2021-01-11 12:30:00-05:00,114279.28020904542,102188.08001373292,0.0
2021-01-11 15:30:00-05:00,114279.28020904542,102188.08001373292,0.0
2021-01-11 18:30:00-05:00,114279.28020904542,102188.08001373292,0.0
2021-01-12 09:30:00-05:00,114312.56048248292,102188.08001373292,0.0002912187876631389
2021-01-12 12:30:00-05:00,114312.56048248292,102188.08001373292,0.0
2021-01-12 15:30:00-05:00,114312.56048248292,102188.08001373292,0.0
2021-01-12 18:30:00-05:00,114312.56048248292,102188.08001373292,0.0
2021-01-13 09:30:00-05:00,114306.16009185792,102188.08001373292,-5.599026561897702e-05
2021-01-13 12:30:00-05:00,114306.16009185792,102188.08001373292,0.0
2021-01-13 15:30:00-05:00,114306.16009185792,102188.08001373292,0.0
2021-01-13 18:30:00-05:00,114306.16009185792,102188.08001373292,0.0
2021-01-14 09:30:00-05:00,114366.95989654542,102188.08001373292,0.0005319031331176838
2021-01-14 12:30:00-05:00,114366.95989654542,102188.08001373292,0.0
2021-01-14 15:30:00-05:00,114366.95989654542,102188.08001373292,0.0
2021-01-14 18:30:00-05:00,114366.95989654542,102188.08001373292,0.0
2021-01-15 09:30:00-05:00,114243.12005279542,102188.08001373292,-0.0010828288507627182
2021-01-15 12:30:00-05:00,114243.12005279542,102188.08001373292,0.0
2021-01-15 15:30:00-05:00,114243.12005279542,102188.08001373292,0.0
2021-01-15 18:30:00-05:00,114243.12005279542,102188.08001373292,0.0
2021-01-19 09:30:00-05:00,114294.95989654542,102188.08001373292,0.00045376775184391427
2021-01-19 12:30:00-05:00,114294.95989654542,102188.08001373292,0.0
2021-01-19 15:30:00-05:00,114294.95989654542,102188.08001373292,0.0
2021-01-19 18:30:00-05:00,114294.95989654542,102188.08001373292,0.0
2021-01-20 09:30:00-05:00,114383.59954498292,102188.08001373292,0.0007755341838147078
2021-01-20 12:30:00-05:00,114383.59954498292,102188.08001373292,0.0
2021-01-20 15:30:00-05:00,114383.59954498292,102188.08001373292,0.0
2021-01-20 18:30:00-05:00,114383.59954498292,102188.08001373292,0.0
2021-01-21 09:30:00-05:00,114491.75970123292,102188.08001373292,0.0009455914718565772
2021-01-21 12:30:00-05:00,114491.75970123292,102188.08001373292,0.0
2021-01-21 15:30:00-05:00,114491.75970123292,102188.08001373292,0.0
2021-01-21 18:30:00-05:00,114491.75970123292,102188.08001373292,0.0
2021-01-22 09:30:00-05:00,114420.08001373292,102188.08001373292,-0.0006260685283119294
2021-01-22 12:30:00-05:00,114420.08001373292,102188.08001373292,0.0
2021-01-22 15:30:00-05:00,114420.08001373292,102188.08001373292,0.0
2021-01-22 18:30:00-05:00,114420.08001373292,102188.08001373292,0.0
2021-01-25 09:30:00-05:00,114465.52044342042,102188.08001373292,0.0003971368459281255
2021-01-25 12:30:00-05:00,114465.52044342042,102188.08001373292,0.0
2021-01-25 15:30:00-05:00,114465.52044342042,102188.08001373292,0.0
2021-01-25 18:30:00-05:00,114465.52044342042,102188.08001373292,0.0
2021-01-26 09:30:00-05:00,114521.20013092042,102188.08001373292,0.00048643196033437697
2021-01-26 12:30:00-05:00,114521.20013092042,102188.08001373292,0.0
2021-01-26 15:30:00-05:00,114521.20013092042,102188.08001373292,0.0
2021-01-26 18:30:00-05:00,114521.20013092042,102188.08001373292,0.0
2021-01-27 09:30:00-05:00,114355.12005279542,102188.08001373292,-0.0014502125190369863
2021-01-27 12:30:00-05:00,114355.12005279542,102188.08001373292,0.0
2021-01-27 15:30:00-05:00,114355.12005279542,102188.08001373292,0.0
2021-01-27 18:30:00-05:00,114355.12005279542,102188.08001373292,0.0
2021-01-28 09:30:00-05:00,114231.59954498292,102188.08001373292,-0.0010801484686953078
2021-01-28 12:30:00-05:00,114231.59954498292,102188.08001373292,0.0
2021-01-28 15:30:00-05:00,114231.59954498292,102188.08001373292,0.0
2021-01-28 18:30:00-05:00,114231.59954498292,102188.08001373292,0.0
2021-01-29 09:30:00-05:00,114208.24016998292,102188.08001373292,-0.00020449135872246949
2021-01-29 12:30:00-05:00,114208.24016998292,102188.08001373292,0.0
2021-01-29 15:30:00-05:00,114208.24016998292,102188.08001373292,0.0
2021-01-29 18:30:00-05:00,114208.24016998292,102188.08001373292,0.0
2021-02-01 09:30:00-05:00,114147.12005279542,102188.08001373292,-0.0005351638121429136
2021-02-01 12:30:00-05:00,114147.12005279542,102188.08001373292,0.0
2021-02-01 15:30:00-05:00,114147.12005279542,102188.08001373292,0.0
2021-02-01 18:30:00-05:00,114147.12005279542,102188.08001373292,0.0
2021-02-02 09:30:00-05:00,114336.87981842042,102188.08001373292,0.0016624139578573782
2021-02-02 12:30:00-05:00,114336.87981842042,102188.08001373292,0.0
2021-02-02 15:30:00-05:00,114336.87981842042,102188.08001373292,0.0
2021-02-02 18:30:00-05:00,114336.87981842042,102188.08001373292,0.0
2021-02-03 09:30:00-05:00,114426.16009185792,102188.08001373292,0.0007808528060175846
2021-02-03 12:30:00-05:00,114426.16009185792,102188.08001373292,0.0
2021-02-03 15:30:00-05:00,114426.16009185792,102188.08001373292,0.0
2021-02-03 18:30:00-05:00,114426.16009185792,102188.08001373292,0.0
2021-02-04 09:30:00-05:00,114442.79974029542,102188.08001373292,0.0001454182192615061
2021-02-04 12:30:00-05:00,114442.79974029542,102188.08001373292,0.0
2021-02-04 15:30:00-05:00,114442.79974029542,102188.08001373292,0.0
2021-02-04 18:30:00-05:00,114442.79974029542,102188.08001373292,0.0
2021-02-05 09:30:00-05:00,114610.48040435792,102188.08001373292,0.0014651919075994169
2021-02-05 12:30:00-05:00,114610.48040435792,102188.08001373292,0.0
2021-02-05 15:30:00-05:00,114610.48040435792,102188.08001373292,0.0
2021-02-05 18:30:00-05:00,114610.48040435792,102188.08001373292,0.0
2021-02-08 09:30:00-05:00,114644.71966217042,102188.08001373292,0.00029874456237943825
2021-02-08 12:30:00-05:00,114644.71966217042,102188.08001373292,0.0
2021-02-08 15:30:00-05:00,114644.71966217042,102188.08001373292,0.0
2021-02-08 18:30:00-05:00,114644.71966217042,102188.08001373292,0.0
2021-02-09 09:30:00-05:00,114655.59954498292,102188.08001373292,9.490086280949939e-05
2021-02-09 12:30:00-05:00,114655.59954498292,102188.08001373292,0.0
2021-02-09 15:30:00-05:00,114655.59954498292,102188.08001373292,0.0
2021-02-09 18:30:00-05:00,114655.59954498292,102188.08001373292,0.0
2021-02-10 09:30:00-05:00,114735.91985748292,102188.08001373292,0.0007005354541667064
2021-02-10 12:30:00-05:00,114735.91985748292,102188.08001373292,0.0
2021-02-10 15:30:00-05:00,114735.91985748292,102188.08001373292,0.0
2021-02-10 18:30:00-05:00,114735.91985748292,102188.08001373292,0.0
2021-02-11 09:30:00-05:00,114707.75970123292,102188.08001373292,-0.0002454345272603353
2021-02-11 12:30:00-05:00,114707.75970123292,102188.08001373292,0.0
2021-02-11 15:30:00-05:00,114707.75970123292,102188.08001373292,0.0
2021-02-11 18:30:00-05:00,114707.75970123292,102188.08001373292,0.0
2021-02-12 09:30:00-05:00,114663.28020904542,102188.08001373292,-0.00038776358550940415
2021-02-12 12:30:00-05:00,114663.28020904542,102188.08001373292,0.0
2021-02-12 15:30:00-05:00,114663.28020904542,102188.08001373292,0.0
2021-02-12 18:30:00-05:00,114663.28020904542,102188.08001373292,0.0
2021-02-16 09:30:00-05:00,114794.79974029542,102188.08001373292,0.0011470065308634148
2021-02-16 12:30:00-05:00,114794.79974029542,102188.08001373292,0.0
2021-02-16 15:30:00-05:00,114794.79974029542,102188.08001373292,0.0
2021-02-16 18:30:00-05:00,114794.79974029542,102188.08001373292,0.0
2021-02-17 09:30:00-05:00,114681.52044342042,102188.08001373292,-0.0009867981575060192
2021-02-17 12:30:00-05:00,114681.52044342042,102188.08001373292,0.0
2021-02-17 15:30:00-05:00,114681.52044342042,102188.08001373292,0.0
2021-02-17 18:30:00-05:00,114681.52044342042,102188.08001373292,0.0
2021-02-18 09:30:00-05:00,114654.95989654542,102188.08001373292,-0.00023160267471433738
2021-02-18 12:30:00-05:00,114654.95989654542,102188.08001373292,0.0
2021-02-18 15:30:00-05:00,114654.95989654542,102188.08001373292,0.0
2021-02-18 18:30:00-05:00,114654.95989654542,102188.08001373292,0.0
2021-02-19 09:30:00-05:00,114734.32024810792,102188.08001373292,0.0006921667552288735
2021-02-19 12:30:00-05:00,114734.32024810792,102188.08001373292,0.0
2021-02-19 15:30:00-05:00,114734.32024810792,102188.08001373292,0.0
2021-02-19 18:30:00-05:00,114734.32024810792,102188.08001373292,0.0
2021-02-22 09:30:00-05:00,114573.99993560792,102188.08001373292,-0.0013973178396256003
2021-02-22 12:30:00-05:00,114573.99993560792,102188.08001373292,0.0
2021-02-22 15:30:00-05:00,114573.99993560792,102188.08001373292,0.0
2021-02-22 18:30:00-05:00,114573.99993560792,102188.08001373292,0.0
2021-02-23 09:30:00-05:00,114497.20013092042,102188.08001373292,-0.0006703074408737075
2021-02-23 12:30:00-05:00,114497.20013092042,102188.08001373292,0.0
2021-02-23 15:30:00-05:00,114497.20013092042,102188.08001373292,0.0
2021-02-23 18:30:00-05:00,114497.20013092042,102188.08001373292,0.0
2021-02-24 09:30:00-05:00,114550.63958404542,102188.08001373292,0.0004667315276172257
2021-02-24 12:30:00-05:00,114550.63958404542,102188.08001373292,0.0
2021-02-24 15:30:00-05:00,114550.63958404542,102188.08001373292,0.0
2021-02-24 18:30:00-05:00,114550.63958404542,102188.08001373292,0.0
2021-02-25 09:30:00-05:00,114681.20013092042,102188.08001373292,0.0011397627053773007
2021-02-25 12:30:00-05:00,114681.20013092042,102188.08001373292,0.0
2021-02-25 15:30:00-05:00,114681.20013092042,102188.08001373292,0.0
2021-02-25 18:30:00-05:00,114681.20013092042,102188.08001373292,0.0
